id	text	metadata	region_main_id	region_main	region_sub_id	region_sub	date_str	date_min	date_max	date_circa
43294	ιεραπολοι διος καραου ηρακλειδας λυκωνος λυκων ηρακλειδα κρατιππος αθαναιου αντιγονος πτολεμαιου νεαρχος σιμια δεξιθεος καλλικρατεος καλλιγενης λεσφινα συνεσται λυκιος πολυμναστου σωτιων εσπεριωνος σωτιων λεοντος διοκλης νικοδικου ανδρων φιλημονος παιδες λεων σωτιωνος νικοδικος διοκλεος μαγιρος βαβος δελματα παιδες σωτηριδας λυσιστρατος αμυντας δαναος αζαμιος χρησιμος ωφελιων.	Akarnania — Astakos — 2nd c. BC	1698	Central Greece (IG VII-IX)	1659	Phokis, Lokris, Aitolia, Akarnania, and Ionian Islands (IG IX,1) 	 2nd c. BC	-200.0	-101.0	0.0
63144	εδοξεν τη[ι βουληι] και τωι δημωι ---- τοκλεους ει[πεν] επειδη διονυσιος [ανηρ] αγαθος ων διατελει περι την πολιν την δηλιων δεδοχθαι τωι δημωι ειναι προξενον [διο]νυσιον ευθυνομ[ο]υ [----- αυτον] και [εκγονους ει]ναι [δε αυτοις εν δη]λωι ατελειαν π[αντων ---]ν και ----.	Delos — mid-3rd c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1672	Delos (IG XI and ID) 	 mid-3rd c. BC	-275.0	-226.0	0.0
345601	κοιμητηριον ανατο[λι]ου κε λιιρλ [-----].	Attica — Athens — Kerameikos — 5th/6th c. AD	1701	Attica (IG I-III)	1700	Attica	 5th/6th c. AD	401.0	600.0	0.0
346308	αυρηλια γη ερμα[ιου --] ιερεια λητους κατεστησεν την σωματοθηκην εαυτη και τω ανδρι αυ[ρηλιω ---] μολεους φλαυιου και τοις τεκνοις αυρηλιοις μολη και απολλωνιω και τω ανεψιω μολητι αλλω δε ουδ[ε]νι ε[ξ]εστε ανυξε η επιθαψε τινα επει εκτεισει διι σολυμει και [τω ιερωτ]ατω ταμειω και ουδεν ησσον [η τα προγε]γραμενα κυρια.	Pisidia — Termessos (Güllük Dağı) — after 212 AD — Epigr. Forsch. in Termessos IV (2007) 123, 51	1702	Asia Minor	1671	Pisidia	 after 212 AD 	212.0	212.0	0.0
295622	θεσις ματρονας.	Thrace — Maroneia — 4th/5th c. AD — I. Meimaris, Ch. Bakirtzis, Hell. Epigraphes (1994) 24, 9 — SEG 44.596	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 4th/5th c. AD 	301.0	500.0	0.0
31164	διονυσιος διονυσιου.	Lakonike — Sparta — Roman period	1690	Peloponnesos (IG IV-[VI])	1658	Lakonia and Messenia (IG V,1) 	 Roman period	-200.0	600.0	0.0
323584	[ε]πιφανεα τω ε[αυτης] [αδελ]φω απολλωνι[--] [χρησ]τε χαιρε.	Aeg. Isl. — Chios — Hellenistic period — Parnassos 31 (1989) 8, 11	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1624	Chios 	 Hellenistic period 	-323.0	-31.0	0.0
77131	νεοπτολεμος νεοπτολεμου.	Thera — ca. 1st c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1547	Doric Sporades (IG XII,3) 	 ca. 1st c. BC	-100.0	-1.0	1.0
312981	δημητριου.	Makedonia (Bottiaia) — Pella — early 3rd-mid. 2nd BC — Ensphragistes laves amphoreōn (2000) 33, PAR9	1692	Northern Greece (IG X)	1485	Macedonia 	 early 3rd-mid. 2nd BC 	-275.0	-176.0	0.0
241315	αρχοντος αιακιδα μηνος ιλαιου επι τοισδε απεδοτο νικων θεοξενου τωι απολλωνι τωι πυθιωι σωμα γυναικειον αι ονομα ιωνις τιμας αργυριου μναν τριων καθως επιστευσε ιωνις τωι θεωι ταν ωναν εφ ωιτε ελευθερα ειμεν και ανεφαπτος απο παντων τομ παντα χρονον. βεβαιωτηρ κλεοδαμος κλεωνος. εξεστω δε ει τις εφαπτοιτο ιωνιδος συλην τομ παρατυγχανοντα ως ελευθεραν ουσαν ιωνιδα αζαμιωι οντι και ανυποδικωι πασας δικας και ζαμιας. απεδοτο δε νικων θεοξενου τωι απολλωνι τωι πυθιωι και κοριδιον αι ονομα ηδυλα τιμας αργυριου τριων ημιμναιων επι τοισδε ωστε ελευθεραν ειμεν και ανεφαπτον απο παντων τομ παντα χρονον ηδυλαν νομιζομεναν θυγατερα δωρηματος και ποεουσαν δωρηματι οσα νομιζεται τοις γονεοις. ει δε τις εφαπτοιτο ηδυλας εξουσιαν ειμεν δωρηματι και αλλωι τωι θελοντι συλην ηδυλαν ως ελευθεραν αζαμιοις οντοις και ανυποδικοις πασας δικας και ζαμιας. βεβαιωτηρ κλεοδαμος. μαρτυροι οι ιερεις αθαμβος αμυντας και οι αρχοντες ευκρατης ξενεας δαμοκρατης ιδιωται ανδρονικος φρικιδα αριστιων αγωνος μαντιας [δα]μοχαρεος καλλιερος.	Phokis — Delphi — 172 BC	1698	Central Greece (IG VII-IX)	1272	Delphi 	 172 BC	-172.0	-172.0	0.0
314328	αρχοντος θεοδω[ρου----- μηνος ---------- ελ]λανικος ηρακλειδου α[νατιθησι ιερον τω σεραπιδι τον ιδιον δουλον] ανδρωνα παραμειναντ[α αυτω ανενκλητως και τη γυναικι ---] σαμιχου την αναθεσιν ποιο[υμενος δια του συνεδριου κατα τον νομον] και κατεβαλε το γινομενον τ[ω ταμια τω επι των ιερων ------].	Boiotia — Chaironeia — 2nd/1st c. BC — IG VII 3344	1698	Central Greece (IG VII-IX)	1691	Megaris, Oropia, and Boiotia (IG VII) 	 2nd/1st c. BC 	-200.0	-1.0	0.0
227090	αυτοκρατωρ καισαρ θεου υιος σεβαστος αρχιερευς ποταμον σεβαστον απο σχεδιας ηγαγεν δι ολης της πολεως ρεοντα επι επαρχου της αιγυπτου γαιου ιουλιου ακυλαι ετους καισαρος.	Eg. — Alexandria — 10/11 AD — CIL 3.12046; Delta I,1.330,1 — IGRR 1.1055; ILS 5797; SB 1.973	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 10/11 AD 	10.0	11.0	0.0
208073	θεοις πατρωοις υπερ υγειας γαιου στερτινιου ηρακλειτου υιου ξενοφωντος φιλοκαισαρος φιλοκλαυδιου φιλοσεβαστου δαμου υιου φιλοπατριδος ευσεβους ευεργετα τας πατριδος.	Kos Isl. — Kos — 53 AD or shortly after — IGR IV 1048	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 53 AD or shortly after 	53.0	53.0	1.0
237283	φιλαγρ[ου] [--]0.	Att. — Athens: Kerameikos — non-stoich. — ca. 260-240 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 260-240 BC	-260.0	-240.0	1.0
180297	πλουταρχιδης φιλιστιδου ειπεν δεδοχθαι τωι δημωι μελανθυρον παραμυθιου χαλκιδεα προξενον ειναι και ευεργετην της πολεως ωρωπιων και αυτον και εγγονους και ειναι αυτωι γης και οικιας ενκτησιν και ισοτελειαν και ασυλιαν και ασφαλειαν και πολεμου και ειρηνης και κατα γην και κατα θαλατταν και ταλλα παντα καθαπε[ρ] τοις αλλοις προξενοις και ευεργεταις.	Boiotia — Oropos (Skala) — Amphiareion — ca. 230 BC — IG VII 343	1698	Central Greece (IG VII-IX)	1691	Megaris, Oropia, and Boiotia (IG VII) 	 ca. 230 BC 	-230.0	-230.0	1.0
322842	ο δαμος 0 δεκμιον πο. υιον σεβηρον [- -]ιρασαμενον και γυμνασιαρχησαντα και αγωνοθετησαντα λαμπρως ως πεντ[ε ημερας].	Aeg. Isl. — Lesbos, Attr. to — Rom. Imp. period — Talanta 8/9 (1977) 91, 29 — BE 1978.43	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1554	Lesbos, Nesos, and Tenedos (IG XII,2) 	 Rom. Imp. period 	-27.0	284.0	0.0
333797	χριστον μαρια γεννα.	Italia — Roma — 5th c. AD — RSLig 47 (1981) 191, 7	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 5th c. AD 	401.0	500.0	0.0
343270	[ εις θε]ος ο παντω[ν δε]σποτης. μνημιον σωφρονια σαδαλλου αποθανουσης μετα καλου ονοματος ετων κ εν ετι τζ μηνι απελλαιου ιβ ημερα αρεος. θαρσι ουδεις αθανα τος.	Arabia / Pal. Tertia — Zoora (Ghor es-Safi) — 412 AD	1693	Greater Syria and the East	1668	Arabia	 412 AD	412.0	412.0	0.0
332489	ονησιμου ε.	Italia — Pompeii — bef. 79 AD — AttiAccPont 39 (1990) 343, 340	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 bef. 79 AD 	79.0	79.0	0.0
312759	ευφραινου εφ ω παρεις με.	Makedonia (Mygdonia) — Thessalonike — Rom. Imp. period — AEMTh 12 (1998) 97	1692	Northern Greece (IG X)	1485	Macedonia 	 Rom. Imp. period 	-27.0	284.0	0.0
27706	ϙυλοιδας μ ανεθεκε πο[τειδα ονι ανακτι]. ποτειδαν.	Korinthia — Korinthos — 7th c. BC?	1690	Peloponnesos (IG IV-[VI])	1667	Saronic Gulf, Corinthia, and the Argolid (IG IV) 	 7th c. BC?	-700.0	-601.0	1.0
305225	[επι του ο]σιωτατου επισκοπου κλα[υ]διου ε[γ]ενετο [η εκκλησια] των αγιων προφητων αποστολων μαρτυρω[ν εκ προσφορ]ας της μακαριας μαρινα[ς] τω ετει χρονων ινδικτιωνος.	Syria, S./Arabia-Decapolis — Gerasa (Jerash) — 464/465 AD — Wetzstein, Abh.Ak.Berlin 1863.325,205	1693	Greater Syria and the East	1668	Arabia	 464/465 AD 	464.0	465.0	0.0
283040	λητοδωρος και φ[-]νι[-] αλικαρνασσεις τον ναον ηργασαντο.	Car., Rhod.Per. — Kastabos (Pazarlik) — ca. 300 BC — The Sanctuary of Hemithea 59,2 — Bresson, Recueil 37	1702	Asia Minor	1617	Caria, Rhodian Peraia 	 ca. 300 BC 	-300.0	-300.0	1.0
266972	θαλλος ιουλιου ζων κε φρονων εαυτ[ω] κε γυνα[ικι ελ]πιδι ι[---] - [---] -----.	Gal., N. — Ankyra (Ankara) — Rom. Imp. period — SEG 27.856	1702	Asia Minor	1663	Galatia	 Rom. Imp. period 	-27.0	284.0	0.0
28435	[τοι φρου]ροι.	Epidauria — Epidauros — 4th/3rd c. BC	1690	Peloponnesos (IG IV-[VI])	1643	Epidauria (IG IV²,1) 	 4th/3rd c. BC	-400.0	-201.0	0.0
353063	ο τοπος θεοδοτου του διομηδο[υ].	Ionia — Priene — 1st c. BC/1st c. AD — IvPriene (1906) 313.411	1702	Asia Minor	1688	Ionia	 1st c. BC/1st c. AD 	-100.0	199.0	0.0
315036	αγωνοθετουντος το αρι[σ]τωνος ιερεως δε τ[ωμ μο]υσων αριστωνος του μο[νδων]ος απο δε των τεχνιτ[ων ---κ]λεους του [------]ος πυ[ρφορουν]τος ευδ[α]μου του λομβακος αρχοντος φιλωνος εν δε ογχειστωι λυκινο[υ] οι νικησαντες τον θυμελικον ποητης επων ηλιοδωρος ηλιοδωρου αντιοχευς αυλητης αριστοκλης αριστοκλεους βοιωτιος αυλωιδος αγαθιας αρμοδιου οπουντιος κιθαριστης [φιλ]οξενος ξενωνος βοιωτιος κιθ[α]ρωιδος επικρατης ευκρατου βοιωτιος.	Boiotia — Thespiai — 210-203 BC — BCH 19 (1895) 332,6 — SEG 32.434, 36.470, 46.540	1698	Central Greece (IG VII-IX)	1691	Megaris, Oropia, and Boiotia (IG VII) 	 210-203 BC 	-210.0	-203.0	0.0
335480	χιων μοιρα.	Epidauria — Epidauros: Asklepieion — after ca. 200 BC — IG IV²,1 363	1690	Peloponnesos (IG IV-[VI])	1643	Epidauria (IG IV²,1) 	 after ca. 200 BC 	-200.0	-200.0	1.0
344279	αγαθη τυχη διι ολυμπιω αδριανω.	Aeg. Islands — Samos Isl. — Samos (Pythagoreion) — reign of Hadrian	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1665	Samos (IG XII,6) 	 reign of Hadrian	117.0	138.0	0.0
315750	θασιω[ν πυθο]λε ως. [---].	Scythia Minor [Thasos] — Istros-Histria — ca. 342-330 BC	1697	Thrace and the Lower Danube (IG X)	1675	Scythia Minor 	 ca. 342-330 BC	-342.0	-330.0	1.0
186180	επι ελλανικου του αγιου επισκοπου γενναδια φοιβη ευλαβεστατη υπερ ευχης παρεσχεν της τε οικοδομης του ξενοδοχιου και ψηφωσε[ως τ]ο αναλωμα.	Kos Isl. — Kos — 5th c. AD	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 5th c. AD	401.0	500.0	0.0
172767	αφροδιτηι ανεθηκεν εχ[--]λ[--] αγαλλμα.	Scythia Minor — Istros-Histria — boustr. — 6th c. BC	1697	Thrace and the Lower Danube (IG X)	1675	Scythia Minor 	 6th c. BC	-600.0	-501.0	0.0
304885	η βουλ[η και ο δημος ι]ουλιον αυρηλιο[ν σαλαμα]λλαθον μαλη [του αβδαιου α]ρχεμπορον ανακομισ[αντα την συν]οδιαν προικα εξ ιδ[ιων] τειμης χαριν ετους.	Syria, Ctr. — Palmyra (Tadmor) — 257-258 AD — CIG 4486; LBW 2603 — Cantineau, Inventaire III, 13	1693	Greater Syria and the East	1676	Syria and Phoenicia	 257-258 AD 	257.0	258.0	0.0
334946	αρτεμ[ιδωρου ---] β αρτεμιδωρος λφο. ρυσανθος ακα[--].	Scythia Minor — Istros-Histria — 3rd c. AD — SEG 55.801, ll. 3, 9 — A. Chaniotis, SEG	1697	Thrace and the Lower Danube (IG X)	1675	Scythia Minor 	 3rd c. AD 	201.0	300.0	0.0
353705	[----]α[---]ν[-------] [---]ον[--]0[--------] [---]μοι δια ε[--------] [--] αχθηναι [---------] [--]ωι εκπεμπω[ν -------] [--]εις υ[π]αρχον[τ-------] [--]ιεναι και ε[--------] [--] τον στ[ρ]ατον[ικεων δημον --] [--]εων και ε[---------] [-- π]ασιν βο[υ]λ[ομεν-----] [-- τ]ηι συμ[πολιτειαι -----] [--σ]θω ε[----------].	Caria — Stratonikeia — ca. 200-150 BC — EA 41 (2008) 55, 3 — SEG 58.1290	1702	Asia Minor	1682	Caria 	 ca. 200-150 BC 	-200.0	-150.0	1.0
343516	η πολι[ς η αιγιε]ων λευκιον [--------ι]ον μαξ[-------] τον φιλ[-------] καλως [αγορανο]μησα[ντα αρετης] ενεκε[ν και της] εις αυτα[ν ευνοι]ας και [φιλοτι] μι[ας ].	Achaia — Aigion — 1st/2nd c. AD — BEFA 1 (1871) 232 — BCH 78 (1954) 409, 20 — SEG 14.377	1690	Peloponnesos (IG IV-[VI])	1621	Achaia	 1st/2nd c. AD 	1.0	200.0	0.0
231194	φειδιας [ραμνουσιος γραμματευς των πρυτανεων ειπεν] επειδη οι πρυτα[νεις της αιαντιδος οι επι ----- αρχοντος και] οι αισειτοι επα[ινεσαντες και στεφανωσαντες τον αρχιερεα των σεβασ]των δια βιου τι κ[λαυδιον αττικον μαραθωνιον αποφαινουσιν τον ταμιαν] τηι βουληι τας τ[ε θυσιας τεθυκεναι απασας τας καθηκουσας εν τηι πρυτα]νειαι και την γυ[ναικα αυτου ουιβουλλιαν αλκιαν εκ των ιδιων υπερ της του] αυτοκρατορος [καισαρος τραιανου αδριανου σεβαστου αιωνιου διαμονης] και του συμπαν[τος οικου αυτου και των πρυτανεων και αισειτων και της εξ α]ρειου παγου βου[λης και της βουλης των εξακοσιων και του δημου του αθηναι]ων επιμεμελησ[θαι δε και μεγαλοπρεπως των αλλων απαντων των κατα την] πρυτανειαν ων [προσεταττον οι νομοι και τα ψηφισματα εις δε το μηποτ ελ]λειπειν εις την [----------------------- κα]τ ετος εις τα συ[--------------------------] μερισμον και τη[------------------------- θρη]σκωδεστατα σ[----- και δια ταυτα παρακαλουσιν την βουλην επιτρεψαι εαυ]τοις χαλκων αν[δριαντων αναθεσιν ------------ και επι]γραφην ποιησ[ασθαι τηνδε τι κλαυδιον αττικον ιππαρχου μαραθωνιον και ου]ιβουλλι[α]ν αλ[κιαν η αιαντις φυλη ευνοιας ενεκεν και ευεργεσιας της εις] τ[ην πατριδα οπως ουν και η βουλη φαινηται τοις ευεργεταις του δημου] απ[ονεμουσα την προσηκουσαν χαριν αγαθηι τυχηι δεδοχθαι τηι βουληι] επαιν[εσαι ως ευερ]γετας των π[ολιτων οντας τον αρχιερεα τι κλαυδιον ατ]τικον μα[ραθωνιο]ν και ουιβουλλι[αν αλκιαν και στεφανωσαι αυτους χρυσωι] στεφανω[ι ωι πατρι]ο[ν] εστιν στεφανο[υν τους ευεργετας του δημου επιτετρα]φθαι δε κα[ι τοις πρ]υτανεσι της αιαν[τιδος και τοις αισειτοις αναστησαι αυτων] ανδριαντ[ας καθ]ως προγεγραπται [αναγραψαι δε το ψηφισμα τον κατα πρυτανει]αν γραμμα[τεα ε]ν στηλη λιθινη κα[ι στησαι --------------] μαρα[θωνι]οι κλ αττικο[ς ιππαρχου] φλ φιλοτε[ιμος ----] φλ δωροθ[εος -----] φλ ποπλ[ιος ------]ου φλ καλλα[ισχρο]ς φλ ζωιλο[ς -- ζω]πυρου πομ φιλωτ[ας -----] κλ δαφνο[ς διονυσιου] διονυσιο[ς ----------] διονυσιο[ς ----------] ειμερτος [-----------] παππος -[-----------] φλωρος κ[αλαμιδος] διονυσιο[ς -----------] εισιδωρος [----------] πολεμω[ν -----------] αριστοβο[υλος ---------] κλ σωτειμ[ος ---------] διοδοτος [-----------] διφιλος απ[----------] [----------------] [----------------] [----------------] [----------------] [----------------] [----------------] ειρηναιο[ς ------] αχιλλευς [--------] διονυσιο[ς -------] ραμ[νουσιοι] φειδιας λεοντει[χος ------] κλ χαροπε[ινος φρασινεικου] κλ φιλωνι[δης ----] ευκηρος [-----------] αφροδει[σιος ---------] δημητρ[ιος ----------] φα[ληρεις] νουμμι[ος μηνις -------] κλ αρχι[----------] κλ αρχι[----------] αριστο[-----------] διονυσ[------------] μενανδ[ρος ----------] ερατων[------------] κλ αντιι-[---------] [-----] [ν] αι [-------] [----------------] [τρικορυσιοι] [----------------] [----------------] [----------------] [----------------].	Att. — Athens: Agora — c. 120 p. — IG II² 1073; IG II² 1074	1701	Attica (IG I-III)	1700	Attica	 c. 120 p. 	120.0	120.0	0.0
